Page Count, Touch Count, Fault Count, Extra Faults
100000, 13810, 13810, 0
100000, 13811, 13811, 0
100000, 13812, 13812, 0
100000, 13813, 13813, 0
100000, 13814, 13814, 0
100000, 13815, 13815, 0
100000, 13816, 13816, 0
100000, 13817, 13817, 0
100000, 13818, 13818, 0
100000, 13819, 13819, 0
100000, 13820, 13820, 0
100000, 13821, 13821, 0
100000, 13822, 13822, 0
100000, 13823, 13823, 0
100000, 13824, 13824, 0
100000, 13825, 13825, 0
100000, 13826, 13826, 0
100000, 13827, 13827, 0
100000, 13828, 13828, 0
100000, 13829, 13829, 0
100000, 13830, 13830, 0
100000, 13831, 13831, 0
100000, 13832, 13832, 0
100000, 13833, 13833, 0
100000, 13834, 13834, 0
100000, 13835, 13835, 0
100000, 13836, 13836, 0
100000, 13837, 13837, 0
100000, 13838, 13838, 0
100000, 13839, 13839, 0
100000, 13840, 13840, 0
100000, 13841, 13841, 0
100000, 13842, 13842, 0
100000, 13843, 13843, 0
100000, 13844, 13844, 0
100000, 13845, 13845, 0
100000, 13846, 13846, 0
100000, 13847, 13847, 0
100000, 13848, 13848, 0
100000, 13849, 13849, 0
100000, 13850, 13850, 0
100000, 13851, 13851, 0
100000, 13852, 13852, 0
100000, 13853, 13853, 0
100000, 13854, 13854, 0
100000, 13855, 13855, 0
100000, 13856, 13856, 0
100000, 13857, 13857, 0
100000, 13858, 13858, 0
100000, 13859, 13859, 0
100000, 13860, 13860, 0
100000, 13861, 13861, 0
100000, 13862, 13862, 0
100000, 13863, 13863, 0
100000, 13864, 13864, 0
100000, 13865, 13865, 0
100000, 13866, 13866, 0
100000, 13867, 13867, 0
100000, 13868, 13868, 0
100000, 13869, 13869, 0
100000, 13870, 13870, 0
100000, 13871, 13871, 0
100000, 13872, 13872, 0
100000, 13873, 13873, 0
100000, 13874, 13874, 0
100000, 13875, 13875, 0
100000, 13876, 13876, 0
100000, 13877, 13877, 0
100000, 13878, 13878, 0
100000, 13879, 13879, 0
100000, 13880, 13880, 0
100000, 13881, 13881, 0
100000, 13882, 13882, 0
100000, 13883, 13883, 0
100000, 13884, 13884, 0
100000, 13885, 13885, 0
100000, 13886, 13886, 0
100000, 13887, 13887, 0
100000, 13888, 13888, 0
100000, 13889, 13889, 0
100000, 13890, 13890, 0
100000, 13891, 13891, 0
100000, 13892, 13892, 0
100000, 13893, 13893, 0
100000, 13894, 13894, 0
100000, 13895, 13895, 0
100000, 13896, 13896, 0
100000, 13897, 13897, 0
100000, 13898, 13898, 0
100000, 13899, 13899, 0
100000, 13900, 13900, 0
100000, 13901, 13901, 0
100000, 13902, 13902, 0
100000, 13903, 13903, 0
100000, 13904, 13904, 0
100000, 13905, 13905, 0
100000, 13906, 13906, 0
100000, 13907, 13907, 0
100000, 13908, 13908, 0
100000, 13909, 13909, 0
100000, 13910, 13910, 0
100000, 13911, 13911, 0
100000, 13912, 13912, 0
100000, 13913, 13913, 0
100000, 13914, 13914, 0
100000, 13915, 13915, 0
100000, 13916, 13916, 0
100000, 13917, 13917, 0
100000, 13918, 13918, 0
100000, 13919, 13919, 0
100000, 13920, 13920, 0
100000, 13921, 13921, 0
100000, 13922, 13922, 0
100000, 13923, 13923, 0
100000, 13924, 13924, 0
100000, 13925, 13925, 0
100000, 13926, 13926, 0
100000, 13927, 13927, 0
100000, 13928, 13928, 0
100000, 13929, 13929, 0
100000, 13930, 13930, 0
100000, 13931, 13931, 0
100000, 13932, 13932, 0
100000, 13933, 13933, 0
100000, 13934, 13934, 0
100000, 13935, 13935, 0
100000, 13936, 13936, 0
100000, 13937, 13937, 0
100000, 13938, 13938, 0
100000, 13939, 13939, 0
100000, 13940, 13940, 0
100000, 13941, 13941, 0
100000, 13942, 13942, 0
100000, 13943, 13943, 0
100000, 13944, 13944, 0
100000, 13945, 13945, 0
100000, 13946, 13946, 0
100000, 13947, 13947, 0
100000, 13948, 13948, 0
100000, 13949, 13949, 0
100000, 13950, 13950, 0
100000, 13951, 13951, 0
100000, 13952, 13952, 0
100000, 13953, 13953, 0
100000, 13954, 13954, 0
100000, 13955, 13955, 0
100000, 13956, 13956, 0
100000, 13957, 13957, 0
100000, 13958, 13958, 0
100000, 13959, 13959, 0
100000, 13960, 13960, 0
100000, 13961, 13961, 0
100000, 13962, 13962, 0
100000, 13963, 13963, 0
100000, 13964, 13964, 0
100000, 13965, 13965, 0
100000, 13966, 13966, 0
100000, 13967, 13967, 0
100000, 13968, 13968, 0
100000, 13969, 13969, 0
100000, 13970, 13970, 0
100000, 13971, 13971, 0
100000, 13972, 13972, 0
100000, 13973, 13973, 0
100000, 13974, 13974, 0
100000, 13975, 13975, 0
100000, 13976, 13976, 0
100000, 13977, 13977, 0
100000, 13978, 13978, 0
100000, 13979, 13979, 0
100000, 13980, 13980, 0
100000, 13981, 13981, 0
100000, 13982, 13982, 0
100000, 13983, 13983, 0
100000, 13984, 13984, 0
100000, 13985, 13985, 0
100000, 13986, 13986, 0
100000, 13987, 13987, 0
100000, 13988, 13988, 0
100000, 13989, 13989, 0
100000, 13990, 13990, 0
100000, 13991, 13991, 0
100000, 13992, 13992, 0
100000, 13993, 13993, 0
100000, 13994, 13994, 0
100000, 13995, 13995, 0
100000, 13996, 13996, 0
100000, 13997, 13997, 0
100000, 13998, 13998, 0
100000, 13999, 13999, 0
100000, 14000, 14000, 0
100000, 14001, 14001, 0
100000, 14002, 14002, 0
100000, 14003, 14003, 0
100000, 14004, 14004, 0
100000, 14005, 14005, 0
100000, 14006, 14006, 0
100000, 14007, 14007, 0
100000, 14008, 14008, 0
100000, 14009, 14009, 0
100000, 14010, 14010, 0
100000, 14011, 14011, 0
100000, 14012, 14012, 0
100000, 14013, 14013, 0
100000, 14014, 14014, 0
100000, 14015, 14015, 0
100000, 14016, 14016, 0
100000, 14017, 14017, 0
100000, 14018, 14018, 0
100000, 14019, 14019, 0
100000, 14020, 14020, 0
100000, 14021, 14021, 0
100000, 14022, 14022, 0
100000, 14023, 14023, 0
100000, 14024, 14024, 0
100000, 14025, 14025, 0
100000, 14026, 14026, 0
100000, 14027, 14027, 0
100000, 14028, 14028, 0
100000, 14029, 14029, 0
100000, 14030, 14030, 0
100000, 14031, 14031, 0
100000, 14032, 14032, 0
100000, 14033, 14033, 0
100000, 14034, 14034, 0
100000, 14035, 14035, 0
100000, 14036, 14036, 0
100000, 14037, 14037, 0
100000, 14038, 14038, 0
100000, 14039, 14039, 0
100000, 14040, 14040, 0
100000, 14041, 14041, 0
100000, 14042, 14042, 0
100000, 14043, 14043, 0
100000, 14044, 14044, 0
100000, 14045, 14045, 0
100000, 14046, 14046, 0
100000, 14047, 14047, 0
100000, 14048, 14048, 0
100000, 14049, 14049, 0
100000, 14050, 14050, 0
100000, 14051, 14051, 0
100000, 14052, 14052, 0
100000, 14053, 14053, 0
100000, 14054, 14054, 0
100000, 14055, 14055, 0
100000, 14056, 14056, 0
100000, 14057, 14057, 0
100000, 14058, 14058, 0
100000, 14059, 14059, 0
100000, 14060, 14060, 0
100000, 14061, 14061, 0
100000, 14062, 14062, 0
100000, 14063, 14063, 0
100000, 14064, 14064, 0
100000, 14065, 14065, 0
100000, 14066, 14066, 0
100000, 14067, 14067, 0
100000, 14068, 14068, 0
100000, 14069, 14069, 0
100000, 14070, 14070, 0
100000, 14071, 14071, 0
100000, 14072, 14072, 0
100000, 14073, 14073, 0
100000, 14074, 14074, 0
100000, 14075, 14075, 0
100000, 14076, 14076, 0
100000, 14077, 14077, 0
100000, 14078, 14078, 0
100000, 14079, 14079, 0
100000, 14080, 14080, 0
100000, 14081, 14081, 0
100000, 14082, 14082, 0
100000, 14083, 14083, 0
100000, 14084, 14084, 0
100000, 14085, 14085, 0
100000, 14086, 14086, 0
100000, 14087, 14087, 0
100000, 14088, 14088, 0
100000, 14089, 14089, 0
100000, 14090, 14090, 0
100000, 14091, 14091, 0
100000, 14092, 14092, 0
100000, 14093, 14093, 0
100000, 14094, 14094, 0
100000, 14095, 14095, 0
100000, 14096, 14096, 0
100000, 14097, 14097, 0
100000, 14098, 14098, 0
100000, 14099, 14099, 0
100000, 14100, 14100, 0
100000, 14101, 14101, 0
100000, 14102, 14102, 0
100000, 14103, 14103, 0
100000, 14104, 14104, 0
100000, 14105, 14105, 0
100000, 14106, 14106, 0
100000, 14107, 14107, 0
100000, 14108, 14108, 0
100000, 14109, 14109, 0
100000, 14110, 14110, 0
100000, 14111, 14111, 0
100000, 14112, 14112, 0
100000, 14113, 14113, 0
100000, 14114, 14114, 0
100000, 14115, 14115, 0
100000, 14116, 14116, 0
100000, 14117, 14117, 0
100000, 14118, 14118, 0
100000, 14119, 14119, 0
100000, 14120, 14120, 0
100000, 14121, 14121, 0
100000, 14122, 14122, 0
100000, 14123, 14123, 0
100000, 14124, 14124, 0
100000, 14125, 14125, 0
100000, 14126, 14126, 0
100000, 14127, 14127, 0
100000, 14128, 14128, 0
100000, 14129, 14129, 0
100000, 14130, 14130, 0
100000, 14131, 14131, 0
100000, 14132, 14132, 0
100000, 14133, 14133, 0
100000, 14134, 14134, 0
100000, 14135, 14135, 0
100000, 14136, 14136, 0
100000, 14137, 14137, 0
100000, 14138, 14138, 0
100000, 14139, 14139, 0
100000, 14140, 14140, 0
100000, 14141, 14141, 0
100000, 14142, 14142, 0
100000, 14143, 14143, 0
100000, 14144, 14144, 0
100000, 14145, 14145, 0
100000, 14146, 14146, 0
100000, 14147, 14147, 0
100000, 14148, 14148, 0
100000, 14149, 14149, 0
100000, 14150, 14150, 0
100000, 14151, 14151, 0
100000, 14152, 14152, 0
100000, 14153, 14153, 0
100000, 14154, 14154, 0
100000, 14155, 14155, 0
100000, 14156, 14156, 0
100000, 14157, 14157, 0
100000, 14158, 14158, 0
100000, 14159, 14159, 0
100000, 14160, 14160, 0
100000, 14161, 14161, 0
100000, 14162, 14162, 0
100000, 14163, 14163, 0
100000, 14164, 14164, 0
100000, 14165, 14165, 0
100000, 14166, 14166, 0
100000, 14167, 14167, 0
100000, 14168, 14168, 0
100000, 14169, 14169, 0
100000, 14170, 14170, 0
100000, 14171, 14171, 0
100000, 14172, 14172, 0
100000, 14173, 14173, 0
100000, 14174, 14174, 0
100000, 14175, 14175, 0
100000, 14176, 14176, 0
100000, 14177, 14177, 0
100000, 14178, 14178, 0
100000, 14179, 14179, 0
100000, 14180, 14180, 0
100000, 14181, 14181, 0
100000, 14182, 14182, 0
100000, 14183, 14183, 0
100000, 14184, 14184, 0
100000, 14185, 14185, 0
100000, 14186, 14186, 0
100000, 14187, 14187, 0
100000, 14188, 14188, 0
100000, 14189, 14189, 0
100000, 14190, 14190, 0
100000, 14191, 14191, 0
100000, 14192, 14192, 0
100000, 14193, 14193, 0
100000, 14194, 14194, 0
100000, 14195, 14195, 0
100000, 14196, 14196, 0
100000, 14197, 14197, 0
100000, 14198, 14198, 0
100000, 14199, 14199, 0
100000, 14200, 14200, 0
100000, 14201, 14201, 0
100000, 14202, 14202, 0
100000, 14203, 14203, 0
100000, 14204, 14204, 0
100000, 14205, 14205, 0
100000, 14206, 14206, 0
100000, 14207, 14207, 0
100000, 14208, 14208, 0
100000, 14209, 14209, 0
100000, 14210, 14210, 0
100000, 14211, 14211, 0
100000, 14212, 14212, 0
100000, 14213, 14213, 0
100000, 14214, 14214, 0
100000, 14215, 14215, 0
100000, 14216, 14216, 0
100000, 14217, 14217, 0
100000, 14218, 14218, 0
100000, 14219, 14219, 0
100000, 14220, 14220, 0
100000, 14221, 14221, 0
100000, 14222, 14222, 0
100000, 14223, 14223, 0
100000, 14224, 14224, 0
100000, 14225, 14225, 0
100000, 14226, 14226, 0
100000, 14227, 14227, 0
100000, 14228, 14228, 0
100000, 14229, 14229, 0
100000, 14230, 14230, 0
100000, 14231, 14231, 0
100000, 14232, 14232, 0
100000, 14233, 14233, 0
100000, 14234, 14234, 0
100000, 14235, 14235, 0
100000, 14236, 14236, 0
100000, 14237, 14237, 0
100000, 14238, 14238, 0
100000, 14239, 14239, 0
100000, 14240, 14240, 0
100000, 14241, 14241, 0
100000, 14242, 14242, 0
100000, 14243, 14243, 0
100000, 14244, 14244, 0
100000, 14245, 14245, 0
100000, 14246, 14246, 0
100000, 14247, 14247, 0
100000, 14248, 14248, 0
100000, 14249, 14249, 0
100000, 14250, 14250, 0
100000, 14251, 14251, 0
100000, 14252, 14252, 0
100000, 14253, 14253, 0
100000, 14254, 14254, 0
100000, 14255, 14255, 0
100000, 14256, 14256, 0
100000, 14257, 14257, 0
100000, 14258, 14258, 0
100000, 14259, 14259, 0
100000, 14260, 14260, 0
100000, 14261, 14261, 0
100000, 14262, 14262, 0
100000, 14263, 14263, 0
100000, 14264, 14264, 0
100000, 14265, 14265, 0
100000, 14266, 14266, 0
100000, 14267, 14267, 0
100000, 14268, 14268, 0
100000, 14269, 14269, 0
100000, 14270, 14270, 0
100000, 14271, 14271, 0
100000, 14272, 14272, 0
100000, 14273, 14273, 0
100000, 14274, 14274, 0
100000, 14275, 14275, 0
100000, 14276, 14276, 0
100000, 14277, 14277, 0
100000, 14278, 14278, 0
100000, 14279, 14279, 0
100000, 14280, 14280, 0
100000, 14281, 14281, 0
100000, 14282, 14282, 0
100000, 14283, 14283, 0
100000, 14284, 14284, 0
100000, 14285, 14285, 0
100000, 14286, 14286, 0
100000, 14287, 14287, 0
100000, 14288, 14288, 0
100000, 14289, 14289, 0
100000, 14290, 14290, 0
100000, 14291, 14291, 0
100000, 14292, 14292, 0
100000, 14293, 14293, 0
100000, 14294, 14294, 0
100000, 14295, 14295, 0
100000, 14296, 14296, 0
100000, 14297, 14297, 0
100000, 14298, 14298, 0
100000, 14299, 14299, 0
100000, 14300, 14300, 0
100000, 14301, 14301, 0
100000, 14302, 14302, 0
100000, 14303, 14303, 0
100000, 14304, 14304, 0
100000, 14305, 14305, 0
100000, 14306, 14306, 0
100000, 14307, 14307, 0
100000, 14308, 14308, 0
100000, 14309, 14309, 0
100000, 14310, 14310, 0
100000, 14311, 14311, 0
100000, 14312, 14312, 0
100000, 14313, 14313, 0
100000, 14314, 14314, 0
100000, 14315, 14315, 0
100000, 14316, 14316, 0
100000, 14317, 14317, 0
100000, 14318, 14318, 0
100000, 14319, 14319, 0
100000, 14320, 14320, 0
100000, 14321, 14321, 0
100000, 14322, 14322, 0
100000, 14323, 14323, 0
100000, 14324, 14324, 0
100000, 14325, 14325, 0
100000, 14326, 14326, 0
100000, 14327, 14327, 0
100000, 14328, 14328, 0
100000, 14329, 14329, 0
100000, 14330, 14330, 0
100000, 14331, 14331, 0
100000, 14332, 14332, 0
100000, 14333, 14333, 0
100000, 14334, 14334, 0
100000, 14335, 14335, 0
100000, 14336, 14336, 0
100000, 14337, 14337, 0
100000, 14338, 14338, 0
100000, 14339, 14339, 0
100000, 14340, 14340, 0
100000, 14341, 14341, 0
100000, 14342, 14342, 0
100000, 14343, 14343, 0
100000, 14344, 14344, 0
100000, 14345, 14345, 0
100000, 14346, 14346, 0
100000, 14347, 14347, 0
100000, 14348, 14348, 0
100000, 14349, 14349, 0
100000, 14350, 14350, 0
100000, 14351, 14351, 0
100000, 14352, 14352, 0
100000, 14353, 14353, 0
100000, 14354, 14354, 0
100000, 14355, 14355, 0
100000, 14356, 14356, 0
100000, 14357, 14357, 0
100000, 14358, 14358, 0
100000, 14359, 14359, 0
100000, 14360, 14360, 0
100000, 14361, 14361, 0
100000, 14362, 14362, 0
100000, 14363, 14363, 0
100000, 14364, 14364, 0
100000, 14365, 14365, 0
100000, 14366, 14366, 0
100000, 14367, 14367, 0
100000, 14368, 14368, 0
100000, 14369, 14369, 0
100000, 14370, 14370, 0
100000, 14371, 14371, 0
100000, 14372, 14372, 0
100000, 14373, 14373, 0
100000, 14374, 14374, 0
100000, 14375, 14375, 0
100000, 14376, 14376, 0
100000, 14377, 14377, 0
100000, 14378, 14378, 0
100000, 14379, 14379, 0
100000, 14380, 14380, 0
100000, 14381, 14381, 0
100000, 14382, 14382, 0
100000, 14383, 14383, 0
100000, 14384, 14384, 0
100000, 14385, 14385, 0
100000, 14386, 14386, 0
100000, 14387, 14387, 0
100000, 14388, 14388, 0
100000, 14389, 14389, 0
100000, 14390, 14390, 0
100000, 14391, 14391, 0
100000, 14392, 14392, 0
100000, 14393, 14393, 0
100000, 14394, 14394, 0
100000, 14395, 14395, 0
100000, 14396, 14396, 0
100000, 14397, 14397, 0
100000, 14398, 14398, 0
100000, 14399, 14399, 0
100000, 14400, 14400, 0
100000, 14401, 14401, 0
100000, 14402, 14402, 0
100000, 14403, 14403, 0
100000, 14404, 14404, 0
100000, 14405, 14405, 0
100000, 14406, 14406, 0
100000, 14407, 14407, 0
100000, 14408, 14408, 0
100000, 14409, 14409, 0
100000, 14410, 14410, 0
100000, 14411, 14411, 0
100000, 14412, 14412, 0
100000, 14413, 14413, 0
100000, 14414, 14414, 0
100000, 14415, 14415, 0
100000, 14416, 14416, 0
100000, 14417, 14417, 0
100000, 14418, 14418, 0
100000, 14419, 14419, 0
100000, 14420, 14420, 0
100000, 14421, 14421, 0
100000, 14422, 14422, 0
100000, 14423, 14423, 0
100000, 14424, 14424, 0
100000, 14425, 14425, 0
100000, 14426, 14426, 0
100000, 14427, 14427, 0
100000, 14428, 14428, 0
100000, 14429, 14429, 0
100000, 14430, 14430, 0
100000, 14431, 14431, 0
100000, 14432, 14432, 0
100000, 14433, 14433, 0
100000, 14434, 14434, 0
100000, 14435, 14435, 0
100000, 14436, 14436, 0
100000, 14437, 14437, 0
100000, 14438, 14438, 0
100000, 14439, 14439, 0
100000, 14440, 14440, 0
100000, 14441, 14441, 0
100000, 14442, 14442, 0
100000, 14443, 14443, 0
100000, 14444, 14444, 0
100000, 14445, 14445, 0
100000, 14446, 14446, 0
100000, 14447, 14447, 0
100000, 14448, 14448, 0
100000, 14449, 14449, 0
100000, 14450, 14450, 0
100000, 14451, 14451, 0
100000, 14452, 14452, 0
100000, 14453, 14453, 0
100000, 14454, 14454, 0
100000, 14455, 14455, 0
100000, 14456, 14456, 0
100000, 14457, 14457, 0
100000, 14458, 14458, 0
100000, 14459, 14459, 0
100000, 14460, 14460, 0
100000, 14461, 14461, 0
100000, 14462, 14462, 0
100000, 14463, 14463, 0
100000, 14464, 14464, 0
100000, 14465, 14465, 0
100000, 14466, 14466, 0
100000, 14467, 14467, 0
100000, 14468, 14468, 0
100000, 14469, 14469, 0
100000, 14470, 14470, 0
100000, 14471, 14471, 0
100000, 14472, 14472, 0
100000, 14473, 14473, 0
100000, 14474, 14474, 0
100000, 14475, 14475, 0
100000, 14476, 14476, 0
100000, 14477, 14477, 0
100000, 14478, 14478, 0
100000, 14479, 14479, 0
100000, 14480, 14480, 0
100000, 14481, 14481, 0
100000, 14482, 14482, 0
100000, 14483, 14483, 0
100000, 14484, 14484, 0
100000, 14485, 14485, 0
100000, 14486, 14486, 0
100000, 14487, 14487, 0
100000, 14488, 14488, 0
100000, 14489, 14489, 0
100000, 14490, 14490, 0
100000, 14491, 14491, 0
100000, 14492, 14492, 0
100000, 14493, 14493, 0
100000, 14494, 14494, 0
100000, 14495, 14495, 0
100000, 14496, 14496, 0
100000, 14497, 14497, 0
100000, 14498, 14498, 0
100000, 14499, 14499, 0
100000, 14500, 14500, 0
100000, 14501, 14501, 0
100000, 14502, 14502, 0
100000, 14503, 14503, 0
100000, 14504, 14504, 0
100000, 14505, 14505, 0
100000, 14506, 14506, 0
100000, 14507, 14507, 0
100000, 14508, 14508, 0
100000, 14509, 14509, 0
100000, 14510, 14510, 0
100000, 14511, 14511, 0
100000, 14512, 14512, 0
100000, 14513, 14513, 0
100000, 14514, 14514, 0
100000, 14515, 14515, 0
100000, 14516, 14516, 0
100000, 14517, 14517, 0
100000, 14518, 14518, 0
100000, 14519, 14519, 0
100000, 14520, 14520, 0
100000, 14521, 14521, 0
100000, 14522, 14522, 0
100000, 14523, 14523, 0
100000, 14524, 14524, 0
100000, 14525, 14525, 0
100000, 14526, 14526, 0
100000, 14527, 14527, 0
100000, 14528, 14528, 0
100000, 14529, 14529, 0
100000, 14530, 14530, 0
100000, 14531, 14531, 0
100000, 14532, 14532, 0
100000, 14533, 14533, 0
100000, 14534, 14534, 0
100000, 14535, 14535, 0
100000, 14536, 14536, 0
100000, 14537, 14537, 0
100000, 14538, 14538, 0
100000, 14539, 14539, 0
100000, 14540, 14540, 0
100000, 14541, 14541, 0
100000, 14542, 14542, 0
100000, 14543, 14543, 0
100000, 14544, 14544, 0
100000, 14545, 14545, 0
100000, 14546, 14546, 0
100000, 14547, 14547, 0
100000, 14548, 14548, 0
100000, 14549, 14549, 0
100000, 14550, 14550, 0
100000, 14551, 14551, 0
100000, 14552, 14552, 0
100000, 14553, 14553, 0
100000, 14554, 14554, 0
100000, 14555, 14555, 0
100000, 14556, 14556, 0
100000, 14557, 14557, 0
100000, 14558, 14558, 0
100000, 14559, 14559, 0
100000, 14560, 14560, 0
100000, 14561, 14561, 0
100000, 14562, 14562, 0
100000, 14563, 14563, 0
100000, 14564, 14564, 0
100000, 14565, 14565, 0
100000, 14566, 14566, 0
100000, 14567, 14567, 0
100000, 14568, 14568, 0
100000, 14569, 14569, 0
100000, 14570, 14570, 0
100000, 14571, 14571, 0
100000, 14572, 14572, 0
100000, 14573, 14573, 0
100000, 14574, 14574, 0
100000, 14575, 14575, 0
100000, 14576, 14576, 0
100000, 14577, 14577, 0
100000, 14578, 14578, 0
100000, 14579, 14579, 0
100000, 14580, 14580, 0
100000, 14581, 14581, 0
100000, 14582, 14582, 0
100000, 14583, 14583, 0
100000, 14584, 14584, 0
100000, 14585, 14585, 0
100000, 14586, 14586, 0
100000, 14587, 14587, 0
100000, 14588, 14588, 0
100000, 14589, 14589, 0
100000, 14590, 14590, 0
100000, 14591, 14591, 0
100000, 14592, 14592, 0
100000, 14593, 14593, 0
100000, 14594, 14594, 0
100000, 14595, 14595, 0
100000, 14596, 14596, 0
100000, 14597, 14597, 0
100000, 14598, 14598, 0
100000, 14599, 14599, 0
100000, 14600, 14600, 0
100000, 14601, 14601, 0
100000, 14602, 14602, 0
100000, 14603, 14603, 0
100000, 14604, 14604, 0
100000, 14605, 14605, 0
100000, 14606, 14606, 0
100000, 14607, 14607, 0
100000, 14608, 14608, 0
100000, 14609, 14609, 0
100000, 14610, 14610, 0
100000, 14611, 14611, 0
100000, 14612, 14612, 0
100000, 14613, 14613, 0
100000, 14614, 14614, 0
100000, 14615, 14615, 0
100000, 14616, 14616, 0
100000, 14617, 14617, 0
100000, 14618, 14618, 0
100000, 14619, 14619, 0
100000, 14620, 14620, 0
100000, 14621, 14621, 0
100000, 14622, 14622, 0
100000, 14623, 14623, 0
100000, 14624, 14624, 0
100000, 14625, 14625, 0
100000, 14626, 14626, 0
100000, 14627, 14627, 0
100000, 14628, 14628, 0
100000, 14629, 14629, 0
100000, 14630, 14630, 0
100000, 14631, 14631, 0
100000, 14632, 14632, 0
100000, 14633, 14633, 0
100000, 14634, 14634, 0
100000, 14635, 14635, 0
100000, 14636, 14636, 0
100000, 14637, 14637, 0
100000, 14638, 14638, 0
100000, 14639, 14639, 0
100000, 14640, 14640, 0
100000, 14641, 14641, 0
100000, 14642, 14642, 0
100000, 14643, 14643, 0
100000, 14644, 14644, 0
100000, 14645, 14645, 0
100000, 14646, 14646, 0
100000, 14647, 14647, 0
100000, 14648, 14648, 0
100000, 14649, 14649, 0
100000, 14650, 14650, 0
100000, 14651, 14651, 0
100000, 14652, 14652, 0
100000, 14653, 14653, 0
100000, 14654, 14654, 0
100000, 14655, 14655, 0
100000, 14656, 14656, 0
100000, 14657, 14657, 0
100000, 14658, 14658, 0
100000, 14659, 14659, 0
100000, 14660, 14660, 0
100000, 14661, 14661, 0
100000, 14662, 14662, 0
100000, 14663, 14663, 0
100000, 14664, 14664, 0
100000, 14665, 14665, 0
100000, 14666, 14666, 0
100000, 14667, 14667, 0
100000, 14668, 14668, 0
100000, 14669, 14669, 0
100000, 14670, 14670, 0
100000, 14671, 14671, 0
100000, 14672, 14672, 0
100000, 14673, 14673, 0
100000, 14674, 14674, 0
100000, 14675, 14675, 0
100000, 14676, 14676, 0
100000, 14677, 14677, 0
100000, 14678, 14678, 0
100000, 14679, 14679, 0
100000, 14680, 14680, 0
100000, 14681, 14681, 0
100000, 14682, 14682, 0
100000, 14683, 14683, 0
100000, 14684, 14684, 0
100000, 14685, 14685, 0
100000, 14686, 14686, 0
100000, 14687, 14687, 0
100000, 14688, 14688, 0
100000, 14689, 14689, 0
100000, 14690, 14690, 0
100000, 14691, 14691, 0
100000, 14692, 14692, 0
100000, 14693, 14693, 0
100000, 14694, 14694, 0
100000, 14695, 14695, 0
100000, 14696, 14696, 0
100000, 14697, 14697, 0
100000, 14698, 14698, 0
100000, 14699, 14699, 0
100000, 14700, 14700, 0
100000, 14701, 14701, 0
100000, 14702, 14702, 0
100000, 14703, 14703, 0
100000, 14704, 14704, 0
100000, 14705, 14705, 0
100000, 14706, 14706, 0
100000, 14707, 14707, 0
100000, 14708, 14708, 0
100000, 14709, 14709, 0
100000, 14710, 14710, 0
100000, 14711, 14711, 0
100000, 14712, 14712, 0
100000, 14713, 14713, 0
100000, 14714, 14714, 0
100000, 14715, 14715, 0
100000, 14716, 14716, 0
100000, 14717, 14717, 0
100000, 14718, 14718, 0
100000, 14719, 14719, 0
100000, 14720, 14720, 0
100000, 14721, 14721, 0
100000, 14722, 14722, 0
100000, 14723, 14723, 0
100000, 14724, 14724, 0
100000, 14725, 14725, 0
100000, 14726, 14726, 0
100000, 14727, 14727, 0
100000, 14728, 14728, 0
100000, 14729, 14729, 0
100000, 14730, 14730, 0
100000, 14731, 14731, 0
100000, 14732, 14732, 0
100000, 14733, 14733, 0
100000, 14734, 14734, 0
100000, 14735, 14735, 0
100000, 14736, 14736, 0
100000, 14737, 14737, 0
100000, 14738, 14738, 0
100000, 14739, 14739, 0
100000, 14740, 14740, 0
100000, 14741, 14741, 0
100000, 14742, 14742, 0
100000, 14743, 14743, 0
100000, 14744, 14744, 0
100000, 14745, 14745, 0
100000, 14746, 14746, 0
100000, 14747, 14747, 0
100000, 14748, 14748, 0
100000, 14749, 14749, 0
100000, 14750, 14750, 0
100000, 14751, 14751, 0
100000, 14752, 14752, 0
100000, 14753, 14753, 0
100000, 14754, 14754, 0
100000, 14755, 14755, 0
100000, 14756, 14756, 0
100000, 14757, 14757, 0
100000, 14758, 14758, 0
100000, 14759, 14759, 0
100000, 14760, 14760, 0
100000, 14761, 14761, 0
100000, 14762, 14762, 0
100000, 14763, 14763, 0
100000, 14764, 14764, 0
100000, 14765, 14765, 0
100000, 14766, 14766, 0
100000, 14767, 14767, 0
100000, 14768, 14768, 0
100000, 14769, 14769, 0
100000, 14770, 14770, 0
100000, 14771, 14771, 0
100000, 14772, 14772, 0
100000, 14773, 14773, 0
100000, 14774, 14774, 0
100000, 14775, 14775, 0
100000, 14776, 14776, 0
100000, 14777, 14777, 0
100000, 14778, 14778, 0
100000, 14779, 14779, 0
100000, 14780, 14780, 0
100000, 14781, 14781, 0
100000, 14782, 14782, 0
100000, 14783, 14783, 0
100000, 14784, 14784, 0
100000, 14785, 14785, 0
100000, 14786, 14786, 0
100000, 14787, 14787, 0
100000, 14788, 14788, 0
100000, 14789, 14789, 0
100000, 14790, 14790, 0
100000, 14791, 14791, 0
100000, 14792, 14792, 0
100000, 14793, 14793, 0
100000, 14794, 14794, 0
100000, 14795, 14795, 0
100000, 14796, 14796, 0
100000, 14797, 14797, 0
100000, 14798, 14798, 0
100000, 14799, 14799, 0
100000, 14800, 14800, 0
100000, 14801, 14801, 0
100000, 14802, 14802, 0
100000, 14803, 14803, 0
100000, 14804, 14804, 0
100000, 14805, 14805, 0
100000, 14806, 14806, 0
100000, 14807, 14807, 0
